Quality_Score,Overall Qual,Neighborhood_AvgPrice,Gr Liv Area,Garage Area,Total Bsmt SF,1st Flr SF,Garage Cars,House_Age,Bsmt Qual_num,Total_Bath,Age_Group,Exter Qual_num,Kitchen Qual_num,BathPerBed,Year Remod/Add,Garage Yr Blt,MS SubClass,Years_Since_Remod,Full Bath,Garage Finish,Lot Frontage,Fireplace Qu_num,Remod_Group,2nd Flr SF,Foundation_PConc,TotRms AbvGrd,Open Porch SF,BsmtFin SF 1,Mas Vnr Area,Heating QC_num,Fireplaces,BsmtFin Type 1,Lot_Area_log,Lot Area,Overall Cond,Zone_AvgPrice,Foundation_CBlock,Bsmt Unf SF,Wood Deck SF,Garage_per_Living,Density_Ratio,Garage Type_Detchd,Bsmt Exposure,Garage Type_Attchd,Mas Vnr Type_None,Sale Condition,SaleType_AvgPrice,Garage Qual_num,Garage Cond,MS Zoning_RM,MS Zoning_RL,Neighborhood_NridgHt,Sale Type_New,Exterior 1st_VinylSd,Half Bath,Lot Shape_Reg,Neighborhood_NAmes,Neighborhood_Gilbert,Paved Drive,Electrical_SBrkr,Sale Type_WD ,Central Air_Y,Bsmt Full Bath,Mas Vnr Type_BrkFace,Roof Style_Gable,Garage Type_None,Neighborhood_OldTown,Enclosed Porch,Neighborhood_NoRidge,Bsmt Cond,Garage Type_BuiltIn,Bedroom AbvGr,BsmtFin Type 2,House Style_2Story,Roof Style_Hip,Condition 1,Mas Vnr Type_Stone,Neighborhood_Edwards,MS Zoning_FV,Neighborhood_Somerst,Kitchen AbvGr,Neighborhood_MeadowV,Neighborhood_Sawyer,Heating_Other,House Style_1Story,Yr Sold,Exterior 1st_Plywood,BsmtFin SF 2,Exterior 1st_CemntBd,Land Contour_Low,Exter Cond,Neighborhood_CollgCr,Exterior 1st_HdBoard,Exterior 1st_Wd Sdng,Neighborhood_BrDale
0.6129032258064516,0.6666666666666665,188406.90839694656,1.4337217880436481,1.4844849478654765,0.3891402714932127,0.4067862714508581,0.6000000000000001,-0.5940040003055093,0.8,0.37808410830650824,0.6666666666666667,0.6666666666666666,0.75,0.4,0.6333333333333329,0.9890547263681592,-0.175644828267386,0.3,0.5,0.5,0.5251834503860091,0.0,0.3333333333333333,1.1126055315483052,1,0.6363636363636365,-0.7235352305023467,1.2784442817989539,0.45353124282605084,0.75,-0.9277936276109718,1.0,0.462800542272249,0.5718741816022066,0.5,0.8384608360445448,0,-1.2690596236173068,-0.7460693811389126,0.22708591455744462,-0.22551005950709252,0,0.4,1,0,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,0,1.2441688229747776,0,0,0,1.0,1,1,1,-0.8269066090015877,1,1,0,0,-0.35302041335685497,0,1.0,0,0.6666666666666666,0.42857142857142855,0,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2006,0,0.8895733727784605,0,0,0.5,0,1,0,0
0.7419354838709676,0.5555555555555556,191218.9263803681,-0.0077111051008822585,-0.383483198032247,0.23981900452488686,0.1591263650546022,0.4,-1.0660466621097036,0.8,0.37808410830650824,1.0,0.6666666666666666,0.75,0.5,0.9166666666666643,0.9975124378109452,0.057628669658409355,0.06666666666666667,0.5,1.0,3.8370558838910878,0.8,1.0,0.9626158011122117,1,0.5454545454545454,-0.3514558444127845,-1.0018307303938847,-0.5786150369938506,1.0,0.6093274549984975,0.8571428571428571,0.4442994483723415,0.39230785760526526,0.5,0.8384608360445448,0,0.4078470762060039,-0.46061203685129987,-0.43977938549418055,-0.5735164736109727,0,0.4,1,1,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,1,1.2441688229747776,0,0,1,1.0,1,1,1,-0.8269066090015877,0,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,1,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2009,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.6129032258064516,0.5555555555555556,246599.54166666666,-0.1561848795020356,0.49389577958638065,0.44990303813833227,0.4204368174726989,0.4,-0.4928520013474677,0.8,0.9868048553190314,0.3333333333333333,0.33333333333333337,0.75,0.5,0.6333333333333329,0.9890547263681592,-0.8754653220447721,0.35,0.5,0.5,2.925091010896936,0.6000000000000001,0.3333333333333333,-0.7763276361312467,0,0.3636363636363636,-0.7235352305023467,1.285271452494142,-0.5786150369938506,0.5,0.6093274549984975,1.0,0.42585725673566555,0.22943199321060376,0.5,0.8384608360445448,1,-0.3944465605019143,-0.7460693811389126,0.5544938304196756,-0.5267346679663099,0,0.6000000000000001,1,1,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,0,-0.7505203784658244,0,0,0,1.0,1,1,1,1.0685028170532562,0,1,0,0,2.316144316977568,0,0.6666666666666666,0,0.5,0.7142857142857142,0,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,1,2009,0,-0.29666335938422883,0,0,0.75,0,1,0,0
0.4838709677419354,0.5555555555555556,122343.4449339207,-0.8903052084855161,0.49389577958638065,0.34130575307045896,0.28159126365054604,0.4,-0.18939600447334284,0.6000000000000001,-0.2306366387060149,0.3333333333333333,0.33333333333333337,0.5,0.0,0.5,0.9850746268656716,0.7574491634357955,0.5,0.0,0.5,-0.2427869689774874,0.0,0.3333333333333333,-0.7763276361312467,0,0.18181818181818182,0.14465000370663172,1.4013333543123403,-0.5786150369938506,0.75,-0.9277936276109718,1.0,0.3288376100051562,-0.41487730074636997,0.5,0.8384608360445448,1,-1.2690596236173068,1.347284476970248,1.4958240648171177,-0.2819186645810689,1,0.4,0,1,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,0,-0.7505203784658244,1,0,0,1.0,1,1,1,2.9639122431081004,0,1,0,1,-0.35302041335685497,0,0.6666666666666666,0,0.0,0.7142857142857142,0,0,0.625,0,0,0,0,0.6666666666666666,0,0,0,0,2010,1,-0.29666335938422883,0,0,0.75,0,0,0,0
0.8064516129032258,0.7777777777777777,229707.32417582418,0.11189276872226905,1.7958129721817635,0.49838396897220427,0.4711388455538221,0.6000000000000001,-1.200915994053759,0.8,0.9868048553190314,1.0,0.6666666666666666,0.75,0.5,0.9500000000000028,0.9985074626865671,-0.8754653220447721,0.0,0.5,0.5,1.053163113698413,0.8,1.0,-0.7763276361312467,1,0.3636363636363636,0.9818286224081466,1.7745520189826252,0.3718925540267366,1.0,0.6093274549984975,1.0,0.43212800136793406,0.2831004538282793,0.5,0.8384608360445448,0,-0.5413453953920965,0.5860648922032804,1.5454125139675001,-0.4647566697073656,0,0.4,1,0,1.0000000000000002,1.0,0.6000000000000001,0.8333333333333333,0,1,0,1,1,-0.7505203784658244,1,0,0,1.0,1,0,1,1.0685028170532562,1,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,0,0,0.375,0,0,0,1,0.3333333333333333,0,0,0,1,2007,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.8387096774193548,0.7777777777777777,330319.1267605634,1.0068596866403323,1.9514769843399071,0.33742727860374916,0.29056162246489864,0.6000000000000001,-0.931177330165648,0.8,1.5955256023315545,0.6666666666666667,0.6666666666666666,0.75,0.5,0.7999999999999972,0.9940298507462686,0.057628669658409355,0.13333333333333333,0.5,1.0,0.7171760552268832,1.0,0.6666666666666667,1.3258721795121255,1,0.45454545454545453,-0.24293269013666222,0.7982666095707213,0.8267366773372016,1.0,0.6093274549984975,1.0,0.39246466413368597,-0.02912624735229971,0.5,0.8384608360445448,0,-0.697284158583213,0.9190984605388286,0.8287756583257401,0.18267784230894565,0,0.4,1,0,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,1,1.2441688229747776,0,0,0,1.0,1,1,1,1.0685028170532562,1,1,0,0,-0.35302041335685497,1,0.6666666666666666,0,0.5,0.7142857142857142,1,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2006,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.7419354838709676,0.6666666666666665,188406.90839694656,-0.01802178387874013,0.05992338205458633,0.23432449903038138,0.15249609984399376,0.4,-0.32426533641739835,0.8,0.37808410830650824,0.3333333333333333,0.6666666666666666,0.75,0.5,0.8833333333333329,0.9855721393034825,0.057628669658409355,0.06666666666666667,0.5,0.75,0.42918714796557206,0.6000000000000001,1.0,0.9907388755689792,0,0.3636363636363636,0.39270292776633986,-0.27132346600875384,1.1999421118483524,1.0,0.6093274549984975,0.7142857142857142,0.43638317169603913,0.32051010466097546,0.75,0.8384608360445448,1,-0.3560268652229436,0.5781355215286245,0.0017683867131904976,-0.5346776093009785,0,0.4,1,0,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,0,1.2441688229747776,1,0,0,1.0,1,1,1,-0.8269066090015877,1,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,1,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2007,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.4838709677419354,0.4444444444444445,129453.84946236559,-0.3912683556371951,0.1542652076049764,0.4040077569489334,0.37597503900156004,0.4,0.35008132330287905,0.6000000000000001,-0.2306366387060149,0.3333333333333333,0.33333333333333337,0.5,0.5,0.23333333333333428,0.9771144278606965,-0.8754653220447721,0.7666666666666666,0.5,0.5,-0.19478881776726886,0.0,0.0,-0.7763276361312467,0,0.27272727272727276,1.5089410860350263,-1.0018307303938847,-0.5786150369938506,1.0,-0.9277936276109718,0.8571428571428571,0.42141672484627013,0.192453992195208,0.25,0.8384608360445448,1,1.5559179704246586,-0.7460693811389126,0.4197510250916775,-0.5908703885603949,1,0.6000000000000001,0,1,0.8,0.11747002258334927,0.6000000000000001,0.5,0,1,0,0,0,-0.7505203784658244,0,0,0,0.0,1,0,1,-0.8269066090015877,0,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,0,0,0.625,0,1,0,0,0.3333333333333333,0,0,0,1,2010,0,-0.29666335938422883,0,0,0.25,0,0,1,0
0.5483870967741935,0.5555555555555556,207713.0980392157,0.35522478787971484,-1.0910468896601726,0.2310924369747899,0.2008580343213729,0.2,1.2941666469112674,0.6000000000000001,-0.839357385718538,0.0,0.33333333333333337,0.5,0.25,0.75,0.9646766169154228,0.29090216758420473,0.21666666666666667,0.25,0.5,0.23719454312469795,0.8,0.6666666666666667,1.124323479238625,0,0.3636363636363636,-0.7235352305023467,-0.25994484818344027,-0.5786150369938506,0.25,0.6093274549984975,0.5714285714285714,0.4347248443130085,0.3058340108727639,0.75,0.8384608360445448,1,-0.38992659635144716,-0.7460693811389126,-1.249742483887934,-0.3938625859144387,1,0.4,0,1,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,0,1.2441688229747776,0,0,0,1.0,0,1,1,-0.8269066090015877,0,0,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,1,1,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2008,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.6451612903225806,0.6666666666666665,246599.54166666666,1.0852208453520522,0.06935756460962533,0.29476405946994183,0.28783151326053047,0.4,-0.9986119961376757,0.8,0.37808410830650824,1.0,0.6666666666666666,0.75,0.5,0.8833333333333329,0.9965174129353234,0.057628669658409355,0.1,0.5,1.0,0.28519269433491645,0.0,0.6666666666666667,1.4313337087250038,1,0.6363636363636365,1.0438418534230738,-1.0018307303938847,-0.5786150369938506,1.0,-0.9277936276109718,0.8571428571428571,0.381998226726632,-0.10149953338632334,0.5,0.8384608360445448,0,0.7920440289957112,0.2371725825184203,-0.5867444559365552,0.3169088809219093,0,0.4,1,1,0.2,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,1,1.2441688229747776,0,0,0,1.0,1,1,1,-0.8269066090015877,0,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,1,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2009,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.6129032258064516,0.4444444444444445,125464.80582524271,0.18200538441170258,-1.161803258822965,0.33678086619263087,0.2761310452418097,0.2,1.4290359788553229,0.6000000000000001,-1.4480781327310612,0.0,0.33333333333333337,0.5,0.25,0.0,0.9592039800995025,-0.175644828267386,0.9333333333333333,0.25,0.5,-0.8187647835001097,0.8,0.0,0.475149177194908,0,0.5454545454545454,-0.7235352305023467,-1.0018307303938847,-0.5786150369938506,1.0,0.6093274549984975,0.8571428571428571,0.30693191540180575,-0.521207039074687,0.625,0.4635372454213962,0,1.0858416987760757,-0.7460693811389126,-1.2621886579729948,0.6014261762952638,1,0.4,0,1,0.4000000000000001,0.3700723117332061,0.6000000000000001,0.8333333333333333,1,0,0,0,0,-0.7505203784658244,1,0,0,1.0,1,1,1,-0.8269066090015877,0,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,0,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2006,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.6129032258064516,0.5555555555555556,229707.32417582418,0.17581897714498784,-0.1476286341562718,0.24434389140271492,0.16965678627145087,0.4,-0.8637426641936202,0.8,0.37808410830650824,0.6666666666666667,0.6666666666666666,0.75,0.5,0.8333333333333357,0.9950248756218905,2.3903636489163627,0.16666666666666666,0.5,0.5,0.16519731630937015,0.0,0.6666666666666667,1.1079183524721772,1,0.27272727272727276,-0.22742938238293045,-0.1416072228001792,0.6751219695670466,1.0,-0.9277936276109718,1.0,0.09539490942673745,-1.114437771317787,0.5,1.0,0,-0.41478639917901644,-0.7460693811389126,-0.32379696740915515,4.878424585469122,1,0.4,0,0,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,0,0,0,0,1.2441688229747776,1,0,0,1.0,1,1,1,-0.8269066090015877,1,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.5,0.7142857142857142,1,0,0.625,0,0,1,1,0.3333333333333333,0,0,0,0,2010,0,-0.29666335938422883,0,0,0.75,0,0,0,0
0.6774193548387096,0.7777777777777777,246599.54166666666,0.8666344552614652,-0.19008245565394735,0.3125404007756949,0.25702028081123246,0.4,-0.931177330165648,0.8,0.37808410830650824,0.6666666666666667,0.6666666666666666,0.75,0.4,0.8666666666666671,0.9960199004975123,0.057628669658409355,0.13333333333333333,0.5,1.0,0.7651742064371018,0.0,0.6666666666666667,1.3680567911972767,1,0.6363636363636365,-0.7235352305023467,-1.0018307303938847,-0.5786150369938506,1.0,-0.9277936276109718,0.8571428571428571,0.46774509760426364,0.6228088600436467,0.5,0.8384608360445448,0,0.9163430431335577,0.3243956599396353,-0.6924569449200827,-0.42892541600693257,0,0.4,1,1,0.8,0.3700723117332061,0.6000000000000001,0.8333333333333333,0,1,0,0,1,1.2441688229747776,1,0,0,1.0,1,1,1,-0.8269066090015877,0,1,0,0,-0.35302041335685497,0,0.6666666666666666,0,0.6666666666666666,0.7142857142857142,1,0,0.625,0,0,0,0,0.3333333333333333,0,0,0,0,2010,0,-0.29666335938422883,0,0,0.75,0,0,0,0
